     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/02/2019-03/08/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R264,OCEAN PKWAY-BRIGHTON BCH AV   ,00007166,00001294,00000077,00000287,00000001,00002311,00004385,00000000,00000000,00000000,00000005,00000130,00000270,00000000,00000255,00000147,00000063,00000000,00000024,00000000,00000000,00000000,00001605,00000000,00000054,00000000,                                                                                                    
R265,MONTROSE AVENUE               ,00010036,00000411,00000040,00000112,00000004,00007060,00010176,00000000,00000000,00000000,00000011,00000062,00000302,00000000,00001240,00000192,00000225,00000000,00000153,00000000,00000000,00000000,00001795,00000000,00000038,00000000,                                                                                                    
R266,HALSEY STREET-WYCKOFF AVE     ,00012569,00000497,00000057,00000132,00000000,00008842,00009896,00000000,00000000,00000000,00000006,00000140,00000176,00000003,00000918,00000170,00000216,00000000,00000099,00000000,00000000,00000000,00002009,00000000,00000111,00000000,                                                                                                    
R267,46TH STREET-BROADWAY          ,00016669,00001232,00000154,00000379,00000017,00009558,00016217,00000000,00000000,00000000,00000004,00000224,00000328,00000012,00001922,00000370,00000375,00000000,00000206,00000000,00000000,00000000,00002098,00000000,00000142,00000000,                                                                                                    
R268,METROPOLITAN AVE-LORIMER ST   ,00028629,00000769,00000103,00000285,00000013,00017518,00027811,00000000,00000000,00000000,00000014,00000273,00000251,00000005,00003478,00000636,00000668,00000000,00000682,00000000,00000000,00000000,00002354,00000000,00000110,00000000,                                                                                                    
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00015078,00000447,00000078,00000214,00000005,00012636,00017081,00000000,00000000,00000000,00000010,00000172,00000171,00000001,00002096,00000364,00000410,00000000,00000259,00000000,00000000,00000000,00001663,00000000,00000133,00000000,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00008815,00000484,00000054,00000236,00000004,00006010,00005962,00000000,00000000,00000000,00000005,00000078,00000271,00000011,00000602,00000194,00000148,00000000,00000137,00000000,00000000,00000000,00001429,00000000,00000069,00000000,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00004249,00000373,00000038,00000152,00000001,00001621,00003069,00000000,00000000,00000000,00000000,00000075,00000127,00000000,00000220,00000073,00000049,00000000,00000013,00000000,00000000,00000000,00000701,00000000,00000135,00000000,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00035968,00003093,00000232,00000699,00000140,00016866,00026439,00000000,00000000,00000000,00000214,00000593,00000501,00000110,00002780,00001265,00000902,00000000,00000855,00000000,00000000,00000000,00001053,00000000,00000166,00000000,                                                                                                    
R273,145TH STREET-BROADWAY         ,00014365,00001405,00000320,00000522,00000000,00017567,00016833,00000000,00000000,00000000,00000011,00000076,00000555,00000003,00001454,00000211,00000384,00000000,00000174,00000000,00000000,00000000,00002114,00000000,00000217,00000000,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00013287,00001634,00000216,00000380,00000001,00013187,00011319,00000000,00000000,00000000,00000003,00000076,00000682,00000000,00000996,00000143,00000240,00000000,00000135,00000000,00000000,00000000,00003482,00000000,00000326,00000000,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00010802,00000552,00000082,00000135,00000000,00011063,00004324,00000000,00000000,00000000,00000004,00000059,00000559,00000001,00000495,00000047,00000042,00000000,00000057,00000000,00000000,00000000,00002742,00000000,00000462,00000000,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00029827,00001520,00000119,00000366,00000063,00010195,00030036,00000000,00000000,00000000,00000077,00000528,00000227,00000058,00004523,00001406,00001145,00000000,00000409,00000000,00000000,00000000,00002399,00000000,00000079,00000000,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00006644,00000525,00000097,00000167,00000000,00004929,00006554,00000000,00000000,00000000,00000002,00000047,00000229,00000000,00000988,00000121,00000148,00000000,00000062,00000000,00000000,00000000,00002403,00000000,00000453,00000000,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00005992,00000303,00000035,00000073,00000001,00003694,00005303,00000000,00000000,00000000,00000010,00000069,00000116,00000000,00000509,00000136,00000120,00000000,00000078,00000000,00000000,00000000,00000641,00000000,00000052,00000000,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00011413,00000278,00000033,00000111,00000007,00008244,00009296,00000000,00000000,00000000,00000009,00000073,00000117,00000001,00000777,00000169,00000232,00000000,00000231,00000000,00000000,00000000,00001213,00000000,00000077,00000000,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00006913,00001185,00000079,00000310,00000000,00004733,00009969,00000000,00000000,00000000,00000006,00000105,00000243,00000005,00001212,00000248,00000323,00000000,00000099,00000000,00000000,00000000,00001434,00000000,00000071,00000000,                                                                                                    
R281,72ND STREET-CENTRAL PK WEST   ,00014167,00001843,00000079,00000239,00000019,00007647,00010610,00000000,00000000,00000000,00000024,00000245,00000211,00000032,00001240,00000624,00000396,00000000,00000459,00000000,00000000,00000000,00001034,00000000,00000035,00000000,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00034819,00001423,00000121,00000313,00000085,00013890,00023680,00000000,00000000,00000000,00000106,00000527,00000124,00000129,00003453,00001379,00000744,00000000,00000782,00000000,00000000,00000000,00002122,00000000,00000066,00000000,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00010283,00000607,00000068,00000164,00000003,00006349,00008339,00000000,00000000,00000000,00000003,00000118,00000147,00000001,00001112,00000289,00000224,00000000,00000247,00000000,00000000,00000000,00002119,00000000,00000097,00000000,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00013633,00000572,00000091,00000157,00000005,00006931,00014139,00000000,00000000,00000000,00000013,00000183,00000137,00000003,00002266,00000408,00000453,00000000,00000372,00000000,00000000,00000000,00001259,00000000,00000058,00000000,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00010042,00000666,00000149,00000172,00000002,00005724,00002731,00000000,00000000,00000000,00000002,00000057,00000571,00000000,00000230,00000045,00000027,00000000,00000117,00000000,00000000,00000000,00001666,00000000,00000171,00000000,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00011842,00000375,00000045,00000093,00000004,00009735,00009869,00000000,00000000,00000000,00000004,00000058,00000192,00000004,00001117,00000168,00000192,00000000,00000170,00000000,00000000,00000000,00001878,00000000,00000101,00000000,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00011539,00000304,00000067,00000082,00000012,00006216,00010335,00000000,00000000,00000000,00000006,00000086,00000133,00000000,00001218,00000289,00000220,00000000,00000212,00000000,00000000,00000000,00001490,00000000,00000076,00000000,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00023626,00002563,00000127,00000472,00000005,00007423,00021702,00000000,00000000,00000000,00000012,00000510,00000386,00000004,00003478,00001160,00000805,00000000,00000346,00000000,00000000,00000000,00006471,00000000,00000080,00000000,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00010472,00001310,00000045,00000275,00000001,00003893,00011811,00000000,00000000,00000000,00000013,00000241,00000141,00000010,00001630,00000533,00000403,00000000,00000131,00000000,00000000,00000000,00002799,00000000,00000037,00000000,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00037907,00002381,00000274,00000472,00000216,00012651,00024689,00000000,00000000,00000000,00000174,00000521,00000343,00000363,00002993,00001710,00000909,00000000,00000679,00000000,00000000,00000000,00001991,00000000,00000105,00000000,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00021321,00001175,00000099,00000341,00000036,00010677,00013634,00000000,00000000,00000000,00000088,00000218,00000251,00000058,00001593,00000407,00000377,00000000,00000194,00000000,00000000,00000000,00007240,00000000,00001869,00000000,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00007917,00000414,00000065,00000074,00000002,00004349,00002672,00000000,00000000,00000000,00000014,00000046,00000225,00000002,00000402,00000032,00000058,00000000,00000036,00000000,00000000,00000000,00003117,00000000,00000203,00000000,                                                                                                    
R293,34TH STREET - PENN STATION    ,00159302,00008036,00000652,00001308,00003735,00034298,00049883,00000000,00000000,00000000,00000359,00001515,00002553,00004318,00005821,00006260,00001594,00000000,00002926,00000000,00000000,00000000,00003329,00000000,00000523,00000000,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00011742,00000277,00000033,00000103,00000005,00008091,00009776,00000000,00000000,00000000,00000006,00000081,00000095,00000003,00000959,00000193,00000258,00000000,00000276,00000000,00000000,00000000,00001098,00000000,00000065,00000000,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00005981,00000238,00000035,00000038,00000004,00006148,00005480,00000000,00000000,00000000,00000003,00000033,00000176,00000000,00000616,00000050,00000092,00000000,00000121,00000000,00000000,00000000,00001238,00000000,00000084,00000000,                                                                                                    
R296,163RD ST & AMSTERDAM AVE      ,00007070,00000533,00000126,00000128,00000002,00007852,00006754,00000000,00000000,00000000,00000003,00000022,00000314,00000003,00000628,00000064,00000152,00000000,00000090,00000000,00000000,00000000,00001405,00000000,00000101,00000000,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00010758,00000561,00000151,00000211,00000000,00008763,00011540,00000000,00000000,00000000,00000009,00000097,00000275,00000001,00001557,00000271,00000313,00000000,00000228,00000000,00000000,00000000,00001711,00000000,00000109,00000000,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00010755,00001063,00000138,00000435,00000014,00008013,00011966,00000000,00000000,00000000,00000010,00000148,00000324,00000000,00000846,00000222,00000199,00000000,00000099,00000000,00000000,00000000,00001388,00000000,00000129,00000000,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00008460,00000553,00000081,00000258,00000007,00007820,00008665,00000000,00000000,00000000,00000004,00000055,00000184,00000001,00000758,00000117,00000129,00000000,00000172,00000000,00000000,00000000,00001383,00000000,00000113,00000000,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00041091,00002278,00000238,00000722,00000041,00020562,00029299,00000000,00000000,00000000,00000037,00000503,00000541,00000022,00003662,00000988,00000751,00000000,00001310,00000000,00000000,00000000,00002881,00000000,00000145,00000000,                                                                                                    
R301,YORK STREET-JAY STREET        ,00025629,00000856,00000091,00000300,00000037,00013457,00020877,00000000,00000000,00000000,00000020,00000404,00000259,00000022,00002458,00000951,00000652,00000000,00000789,00000000,00000000,00000000,00001094,00000000,00000216,00000000,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00032235,00002226,00000126,00000422,00000061,00013172,00019452,00000000,00000000,00000000,00000116,00000724,00000332,00000074,00003218,00001444,00000607,00000000,00000885,00000000,00000000,00000000,00000367,00000000,00000082,00000000,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00015458,00001474,00000328,00000985,00000008,00017318,00014818,00000000,00000000,00000000,00000030,00000164,00000828,00000007,00001233,00000287,00000191,00000000,00000364,00000000,00000000,00000000,00001862,00000000,00000176,00000000,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00018367,00001203,00000067,00000219,00000114,00007445,00011757,00000000,00000000,00000000,00000843,00000323,00000101,00000197,00001464,00000804,00000375,00000000,00000494,00000000,00000000,00000000,00001232,00000000,00000041,00000000,                                                                                                    
R305,WTC-CORTLANDT ST              ,00042767,00001036,00000068,00000220,00000355,00014311,00013392,00000000,00000000,00000000,00000110,00000758,00000200,00000370,00002386,00001535,00000546,00000000,00001365,00000000,00000000,00000000,00000559,00000000,00000136,00000000,                                                                                                    
R306,238TH STREET-BROADWAY         ,00007150,00000518,00000041,00000141,00000006,00004095,00004895,00000000,00000000,00000000,00000020,00000046,00000135,00000004,00000614,00000198,00000082,00000000,00000038,00000000,00000000,00000000,00000953,00000000,00000091,00000000,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00006539,00000255,00000093,00000088,00000000,00004558,00003205,00000000,00000000,00000000,00000018,00000036,00000187,00000000,00000427,00000053,00000079,00000000,00000031,00000000,00000000,00000000,00000741,00000000,00000112,00000000,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00009691,00000687,00000133,00000156,00000000,00008195,00004245,00000000,00000000,00000000,00000002,00000054,00000440,00000005,00000463,00000043,00000079,00000000,00000065,00000000,00000000,00000000,00002052,00000000,00000274,00000000,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00009590,00000530,00000137,00000171,00000008,00010575,00004889,00000000,00000000,00000000,00000011,00000048,00000473,00000005,00000570,00000047,00000049,00000000,00000053,00000000,00000000,00000000,00002752,00000000,00000326,00000000,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00023327,00000845,00000078,00000413,00000004,00024539,00010402,00000000,00000000,00000000,00000006,00000126,00000346,00000000,00000449,00000109,00000090,00000000,00000129,00000000,00000000,00000000,00004197,00000000,00000282,00000000,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00007502,00000664,00000047,00000526,00000002,00005086,00007464,00000000,00000000,00000000,00000008,00000050,00000152,00000001,00000506,00000155,00000100,00000000,00000350,00000000,00000000,00000000,00000559,00000000,00000065,00000000,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00004724,00000717,00000018,00000171,00000001,00001438,00002774,00000000,00000000,00000000,00000005,00000095,00000115,00000000,00000231,00000100,00000057,00000000,00000060,00000000,00000000,00000000,00000668,00000000,00000058,00000000,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00002568,00000120,00000031,00000025,00000000,00002886,00002371,00000000,00000000,00000000,00000000,00000016,00000095,00000000,00000240,00000022,00000058,00000000,00000032,00000000,00000000,00000000,00000839,00000000,00000047,00000000,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00007638,00000985,00000069,00000220,00000002,00004981,00007185,00000000,00000000,00000000,00000008,00000111,00000334,00000005,00000724,00000171,00000167,00000000,00000194,00000000,00000000,00000000,00001276,00000000,00000074,00000000,                                                                                                    
R315,155TH STREET-8TH AVENUE       ,00005974,00000620,00000095,00000198,00000001,00006038,00003293,00000000,00000000,00000000,00000005,00000022,00000321,00000003,00000333,00000015,00000019,00000000,00000033,00000000,00000000,00000000,00001981,00000000,00000192,00000000,                                                                                                    
R316,FLUSHING AVENUE-MARCY AVE     ,00004495,00000150,00000030,00000057,00000000,00003393,00002416,00000000,00000000,00000000,00000003,00000022,00000046,00000003,00000309,00000042,00000035,00000000,00000063,00000000,00000000,00000000,00000531,00000000,00000024,00000000,                                                                                                    
R317,LAFAYETTE AV-WASHINGTON AV    ,00011800,00000585,00000037,00000153,00000001,00004878,00009595,00000000,00000000,00000000,00000003,00000155,00000065,00000008,00001200,00000401,00000310,00000000,00000212,00000000,00000000,00000000,00001256,00000000,00000035,00000000,                                                                                                    
R318,FULTON STREET-LAFAYETTE AV    ,00008867,00000479,00000044,00000133,00000029,00007141,00009830,00000000,00000000,00000000,00000003,00000090,00000105,00000017,00000974,00000337,00000315,00000000,00000243,00000000,00000000,00000000,00005060,00000000,00000073,00000000,                                                                                                    
R319,63RD STREET-LEXINGTON AVE     ,00043915,00004113,00000248,00000623,00000074,00017684,00037875,00000000,00000000,00000000,00000107,00000763,00000442,00000085,00003456,00001924,00000960,00000000,00000507,00000000,00000000,00000000,00002136,00000000,00000183,00000000,                                                                                                    
R320,CANAL STREET-VARICK STREET    ,00016312,00000657,00000062,00000117,00000096,00005771,00009393,00000000,00000000,00000000,00000092,00000250,00000096,00000130,00001790,00000608,00000293,00000000,00000348,00000000,00000000,00000000,00000764,00000000,00000032,00000000,                                                                                                    
R321,18TH STREET-7TH AVENUE        ,00021484,00001754,00000103,00000254,00000095,00007686,00013767,00000000,00000000,00000000,00000092,00000449,00000191,00000062,00002232,00000971,00000491,00000000,00000400,00000000,00000000,00000000,00001962,00000000,00000073,00000000,                                                                                                    
R322,SPRING STREET-LAFAYETTE ST    ,00029555,00001262,00000131,00000225,00000048,00014238,00017222,00000000,00000000,00000000,00000046,00000392,00000222,00000077,00002071,00000809,00000492,00000000,00000867,00000000,00000000,00000000,00000893,00000000,00000130,00000000,                                                                                                    
R323,111TH STREET-LENOX AVENUE     ,00014879,00001179,00000236,00000434,00000012,00012709,00013988,00000000,00000000,00000000,00000040,00000107,00000505,00000023,00001661,00000290,00000335,00000000,00000238,00000000,00000000,00000000,00002981,00000000,00000262,00000000,                                                                                                    
R324,116TH STREET-LENOX AVENUE     ,00017671,00001570,00000374,00000602,00000025,00016899,00017156,00000000,00000000,00000000,00000066,00000148,00000658,00000016,00002109,00000396,00000467,00000000,00000237,00000000,00000000,00000000,00003789,00000000,00000497,00000000,                                                                                                    
R325,WHITLOCK AVE-WESTCHESTER AV   ,00003354,00000171,00000033,00000054,00000000,00003313,00001440,00000000,00000000,00000000,00000002,00000025,00000115,00000000,00000197,00000018,00000006,00000000,00000013,00000000,00000000,00000000,00001037,00000000,00000042,00000000,                                                                                                    
R326,ZEREGA AVE-WESTCHESTER AVE    ,00005946,00000357,00000063,00000106,00000000,00003518,00002592,00000000,00000000,00000000,00000006,00000075,00000187,00000001,00000296,00000073,00000015,00000000,00000024,00000000,00000000,00000000,00001114,00000000,00000130,00000000,                                                                                                    
R327,52ND STREET-ROOSEVELT AVE     ,00010567,00001067,00000121,00000297,00000000,00007067,00011564,00000000,00000000,00000000,00000023,00000153,00000293,00000005,00000986,00000189,00000267,00000000,00000094,00000000,00000000,00000000,00001098,00000000,00000135,00000000,                                                                                                    
R328,WILLETS PT BLVD-ROOSEVELT     ,00005760,00000218,00000015,00000037,00000002,00002055,00001808,00000000,00000000,00000000,00000001,00000104,00000071,00000005,00000373,00000171,00000068,00000000,00000038,00000000,00000000,00000000,00000386,00000000,00000022,00000000,                                                                                                    
R329,MORRIS PARK-PAULDING AVENUE   ,00006104,00000274,00000013,00000044,00000000,00002254,00002928,00000000,00000000,00000000,00000010,00000055,00000099,00000000,00000423,00000088,00000059,00000000,00000016,00000000,00000000,00000000,00000781,00000000,00000051,00000000,                                                                                                    
R330,3RD AVENUE-14TH STREET        ,00010004,00000543,00000047,00000156,00000003,00005315,00009052,00000000,00000000,00000000,00000018,00000118,00000144,00000003,00001234,00000335,00000200,00000000,00000209,00000000,00000000,00000000,00001368,00000000,00000045,00000000,                                                                                                    
R331,155TH STREET-ST NICHOLAS AV   ,00004048,00000337,00000073,00000158,00000001,00004502,00004267,00000000,00000000,00000000,00000001,00000020,00000206,00000006,00000466,00000050,00000083,00000000,00000102,00000000,00000000,00000000,00000970,00000000,00000043,00000000,                                                                                                    
R332,135TH STREET-ST NICHOLAS AV   ,00008094,00000616,00000106,00000250,00000006,00006834,00008573,00000000,00000000,00000000,00000012,00000058,00000167,00000000,00001085,00000250,00000268,00000000,00000152,00000000,00000000,00000000,00003529,00000000,00000088,00000000,                                                                                                    
R333,116TH STREET-8TH AVENUE       ,00009844,00000728,00000156,00000322,00000003,00008828,00011499,00000000,00000000,00000000,00000017,00000123,00000236,00000003,00001511,00000287,00000316,00000000,00000164,00000000,00000000,00000000,00002281,00000000,00000110,00000000,                                                                                                    
R334,110TH STREET-8TH AVENUE       ,00010749,00000966,00000086,00000351,00000001,00007395,00011787,00000000,00000000,00000000,00000015,00000086,00000258,00000003,00001250,00000290,00000391,00000000,00000316,00000000,00000000,00000000,00001699,00000000,00000085,00000000,                                                                                                    
R335,GASTON AVENUE-BEACH 67TH ST   ,00005329,00000360,00000041,00000067,00000001,00002570,00001879,00000000,00000000,00000000,00000004,00000049,00000201,00000000,00000241,00000073,00000036,00000000,00000098,00000000,00000000,00000000,00000889,00000000,00000050,00000000,                                                                                                    
R336,STRAITON AVE-BEACH 60TH ST    ,00004455,00000343,00000029,00000039,00000000,00003020,00001417,00000000,00000000,00000000,00000006,00000014,00000172,00000001,00000193,00000014,00000007,00000000,00000051,00000000,00000000,00000000,00001218,00000000,00000103,00000000,                                                                                                    
R337,FRANK AVENUE-BEACH 44TH ST    ,00001599,00000080,00000024,00000024,00000000,00001193,00000502,00000000,00000000,00000000,00000000,00000003,00000083,00000000,00000091,00000011,00000011,00000000,00000023,00000000,00000000,00000000,00000424,00000000,00000047,00000000,                                                                                                    
R338,EDGEMERE-BEACH 36TH STREET    ,00002111,00000225,00000022,00000043,00000002,00001077,00000685,00000000,00000000,00000000,00000001,00000016,00000133,00000000,00000122,00000028,00000007,00000000,00000015,00000000,00000000,00000000,00000457,00000000,00000048,00000000,                                                                                                    
R339,36TH STREET-NORTHERN BLVD     ,00009507,00000793,00000116,00000321,00000021,00005445,00007655,00000000,00000000,00000000,00000019,00000077,00000252,00000035,00000809,00000189,00000218,00000000,00000216,00000000,00000000,00000000,00001214,00000000,00000052,00000000,                                                                                                    
R340,65TH STREET-BROADWAY          ,00006790,00000615,00000085,00000169,00000005,00004602,00006712,00000000,00000000,00000000,00000001,00000055,00000193,00000004,00000421,00000085,00000128,00000000,00000069,00000000,00000000,00000000,00000908,00000000,00000062,00000000,                                                                                                    
R341,75TH AVENUE-QUEENS BLVD       ,00007397,00001321,00000070,00000272,00000006,00002258,00006714,00000000,00000000,00000000,00000005,00000158,00000232,00000005,00000705,00000311,00000197,00000000,00000099,00000000,00000000,00000000,00000569,00000000,00000025,00000000,                                                                                                    
R342,VAN WYCK BLVD-METROPOLITAN    ,00010743,00000627,00000079,00000187,00000015,00005534,00004948,00000000,00000000,00000000,00000001,00000071,00000286,00000017,00000365,00000109,00000104,00000000,00000096,00000000,00000000,00000000,00001206,00000000,00000136,00000000,                                                                                                    
R343,FRANKLIN STREET-WEST BWAY     ,00015757,00001295,00000067,00000153,00000085,00004736,00008346,00000000,00000000,00000000,00000051,00000228,00000228,00000105,00000935,00000759,00000367,00000000,00000243,00000000,00000000,00000000,00000652,00000000,00000035,00000000,                                                                                                    
R344,145TH STREET-LENOX AVENUE     ,00004653,00000557,00000104,00000184,00000006,00004453,00004144,00000000,00000000,00000000,00000011,00000042,00000198,00000000,00000594,00000028,00000062,00000000,00000059,00000000,00000000,00000000,00001378,00000000,00000085,00000000,                                                                                                    
R345,148TH STREET-LENOX AVENUE     ,00005984,00000699,00000153,00000219,00000001,00005610,00006048,00000000,00000000,00000000,00000003,00000037,00000229,00000002,00000758,00000060,00000108,00000000,00000053,00000000,00000000,00000000,00001976,00000000,00000075,00000000,                                                                                                    
R346,COURT SQ                      ,00008118,00000444,00000070,00000129,00000049,00005452,00006876,00000000,00000000,00000000,00000023,00000061,00000127,00000059,00000791,00000271,00000198,00000000,00000126,00000000,00000000,00000000,00000933,00000000,00000077,00000000,                                                                                                    
R347,69TH STREET-ROOSEVELT AVE     ,00008295,00000776,00000138,00000247,00000001,00007822,00007510,00000000,00000000,00000000,00000004,00000047,00000281,00000004,00000447,00000062,00000151,00000000,00000104,00000000,00000000,00000000,00001567,00000000,00000159,00000000,                                                                                                    
R348,ATLANTIC AV-VAN SINDEREN AV   ,00002953,00000088,00000018,00000010,00000022,00002043,00001103,00000000,00000000,00000000,00000001,00000027,00000062,00000001,00000152,00000035,00000020,00000000,00000040,00000000,00000000,00000000,00000988,00000000,00000034,00000000,                                                                                                    
R349,SUTTER AVE-VAN SINDEREN AVE   ,00006436,00000325,00000066,00000068,00000000,00005665,00002352,00000000,00000000,00000000,00000002,00000023,00000344,00000000,00000233,00000006,00000036,00000000,00000035,00000000,00000000,00000000,00002511,00000000,00000145,00000000,                                                                                                    
R350,LIVONIA AVE-VAN SINDEREN AV   ,00004462,00000321,00000098,00000110,00000001,00004641,00002206,00000000,00000000,00000000,00000002,00000022,00000253,00000000,00000333,00000014,00000038,00000000,00000031,00000000,00000000,00000000,00001817,00000000,00000072,00000000,                                                                                                    
R352,HEWES STREET-BROADWAY         ,00007750,00000411,00000069,00000073,00000009,00004934,00006187,00000000,00000000,00000000,00000013,00000058,00000253,00000000,00000746,00000121,00000133,00000000,00000186,00000000,00000000,00000000,00000553,00000000,00000038,00000000,                                                                                                    
R353,LORIMER STREET-BROADWAY       ,00009146,00001004,00000080,00000847,00000002,00007302,00011357,00000000,00000000,00000000,00000005,00000090,00000231,00000001,00000878,00000192,00000166,00000000,00000151,00000000,00000000,00000000,00001417,00000000,00000090,00000000,                                                                                                    
R354,104TH STREET-LIBERTY AVENUE   ,00004432,00000232,00000037,00000079,00000000,00002172,00001976,00000000,00000000,00000000,00000000,00000071,00000092,00000001,00000147,00000074,00000091,00000000,00000037,00000000,00000000,00000000,00000678,00000000,00000115,00000000,                                                                                                    
R355,109TH STREET-LIBERTY AVENUE   ,00006084,00000314,00000014,00000067,00000003,00002539,00002784,00000000,00000000,00000000,00000001,00000101,00000151,00000000,00000260,00000072,00000074,00000000,00000032,00000000,00000000,00000000,00000559,00000000,00000161,00000000,                                                                                                    
R356,LEFFERTS BLVD-LIBERTY AVE     ,00015794,00000724,00000216,00000280,00000000,00008942,00007692,00000000,00000000,00000000,00000007,00000260,00000398,00000000,00000666,00000230,00000165,00000000,00000108,00000000,00000000,00000000,00001280,00000000,00000332,00000000,                                                                                                    
R357,NORTH CONDUIT AVE-COHANCEY    ,00002656,00000151,00000024,00000013,00000001,00000704,00000641,00000000,00000000,00000000,00000004,00000058,00000091,00000000,00000117,00000057,00000015,00000000,00000048,00000000,00000000,00000000,00000212,00000000,00000029,00000000,                                                                                                    
R358,BEACH 25TH STREET-WAVECREST   ,00004246,00000240,00000029,00000037,00000001,00001791,00001240,00000000,00000000,00000000,00000009,00000045,00000150,00000000,00000166,00000021,00000033,00000000,00000063,00000000,00000000,00000000,00001461,00000000,00000079,00000000,                                                                                                    
R359,COURT SQ-23 ST                ,00036715,00001957,00000234,00000605,00000090,00017405,00033862,00000000,00000000,00000000,00000145,00000605,00000320,00000143,00004486,00001460,00001043,00000000,00000710,00000000,00000000,00000000,00003751,00000000,00000976,00000000,                                                                                                    
R360,21ST STREET-JACKSON AVENUE    ,00003022,00000085,00000026,00000053,00000004,00002196,00003163,00000000,00000000,00000000,00000002,00000043,00000046,00000004,00000528,00000076,00000145,00000000,00000060,00000000,00000000,00000000,00000110,00000000,00000020,00000000,                                                                                                    
R361,PELHAM PKWY-WHITE PLAINS RD   ,00013732,00001029,00000265,00000422,00000002,00013525,00008777,00000000,00000000,00000000,00000043,00000110,00000589,00000000,00001265,00000108,00000199,00000000,00000049,00000000,00000000,00000000,00003237,00000000,00000582,00000000,                                                                                                    
R362,ALLERTON AV-WHITE PLAINS RD   ,00010529,00000699,00000136,00000224,00000009,00008908,00004650,00000000,00000000,00000000,00000022,00000041,00000485,00000000,00000527,00000054,00000081,00000000,00000031,00000000,00000000,00000000,00001866,00000000,00000302,00000000,                                                                                                    
R363,BURKE AVE-WHITE PLAINS ROAD   ,00006684,00000486,00000104,00000135,00000004,00005423,00002711,00000000,00000000,00000000,00000020,00000059,00000332,00000000,00000375,00000023,00000036,00000000,00000014,00000000,00000000,00000000,00001527,00000000,00000196,00000000,                                                                                                    
R364,GUNHILL RD-WHITE PLAINS RD    ,00010260,00000829,00000266,00000313,00000002,00011643,00005212,00000000,00000000,00000000,00000017,00000032,00000707,00000003,00000726,00000033,00000071,00000000,00000051,00000000,00000000,00000000,00004273,00000000,00000386,00000000,                                                                                                    
